asset_id,名称,asset_type,category,source_batch,candidate_status,runtime_lifecycle,consumer,applicability,runtime_applicability,supported_products,supported_display_contracts,required_inputs,use_when,avoid_when,not_when,gold_fixture_refs,valid_until,superseded_by,能力边界摘要,真源路径,source_sha256
G-FIXTURE-001,上下杆、正挂点与侧挂容量承担不同结构职责,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,"{""scope"": ""具有上下层和固定正挂点的墙面挂杆组""}",双层挂杆条件,,DM01_wall_hanging_rail_execution,,,,,DM-GOLD-001,,,不得只给一条从左到右的单层清单；不得把上杆商品随意移到下杆凑数量。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FIXTURE-002,主要来客方向会改变第一视觉入口与左右阅读顺序,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,固定正挂条件,,DM01_wall_hanging_rail_execution,,门店能说明主要来客方向，且墙面位于顾客可顺向观看的位置,,来客方向不稳定、墙面可从多方向同等接近，或固定设施使焦点无法随动线调整,DM-GOLD-001；DM-V05,,,不得把“主焦点永远在左边”写成通用规则；动线改变时不能只机械镜像文字而不看固定正挂点。；来客方向不稳定、墙面可从多方向同等接近，或固定设施使焦点无法随动线调整,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FIXTURE-003,主要视线带是门店设施档案属性，不是全行业固定高度,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,门店已经记录上杆、正挂点或主要商品主体所在高度,,首次使用且尚无任何设施高度/位置说明；墙面结构发生改变,,,,不得把南城店 120—160 厘米直接写成所有门店的硬标准。；首次使用且尚无任何设施高度/位置说明；墙面结构发生改变,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FIXTURE-004,挂杆容量必须与商品厚度、袖量和抽取便利共同理解,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,系统需要决定上墙件数、正侧挂比例和间距,,任务只做概念培训而不形成当前载体的执行建议,DM-V16,,,不得只用“可挂 20 件”推导必须挂 20 件；不得忽略正挂袖子压住侧挂商品的情况。；任务只做概念培训而不形成当前载体的执行建议,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-GROUP-001,视觉陈列分组应优先形成可读的搭配区，而不是纯品类库存区,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,上下搭配分组,,DM01_wall_hanging_rail_execution,,商品之间存在可被顾客理解的穿着或视觉关系，且墙面具备上下或左右分区条件,,任务明确是品类管理、补货或快速查找；商品之间缺少任何真实关系,DM-GOLD-001；DM-NEAR-001,,,不得为制造“搭配感”虚构不存在的商品或把所有品类混在一组。；任务明确是品类管理、补货或快速查找；商品之间缺少任何真实关系,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-GROUP-002,上下层垂直对应可以强化一组穿着关系,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,上下杆位置可对应，且商品长度与拿取空间允许,,墙面只有单杆；上下杆严重错位；商品长度遮挡下杆,DM-GOLD-001,,,不得把垂直对应解释成必须成套销售；不得为了对应而把不相关商品硬配。；墙面只有单杆；上下杆严重错位；商品长度遮挡下杆,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-GROUP-003,主商品、回应商品与基础商品承担不同视觉角色,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,任务需要建立主次层级和多个搭配区,,只有单件商品且单件即可完成当前陈列目标,,,,不得把“主商品”永久写回商品知识；不得让两个正挂点自动成为同等强度。；只有单件商品且单件即可完成当前陈列目标,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-GROUP-004,同一商品重复出现必须由可见关系和实际数量共同支持,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,同款具有双面、颜色、造型或组合差异，且本次清单数量允许重复展示,,只有一件实际可用商品；重复后没有新关系；商品外观不能支持所述差异,DM-V14,,,不得用其他相似绿色商品冒充同款另一面；不得超出用户输入数量。；只有一件实际可用商品；重复后没有新关系；商品外观不能支持所述差异,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FOCUS-001,一面小型墙面应区分主焦点与次级回应,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,焦点与回应,,DM01_wall_hanging_rail_execution,,墙面存在两个或更多潜在强视觉点,,空间本身采用对称双入口且品牌明确要求等强双焦点,DM-GOLD-001；DM-NEAR-001,,,不得把“两个正挂点”自动解释成两个同等主焦点；不得仅用文案声明主次而画面/空间不支持。；空间本身采用对称双入口且品牌明确要求等强双焦点,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FOCUS-002,低饱和商品也可通过明暗、纹理、位置与留白形成焦点,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,品牌与商品以低饱和、近似色或中性色为主,,商品纹理和明暗在当前光线下不可见；周围商品同样强烈,DM-GOLD-001,,,不得把“深绿格纹一定最醒目”当作普遍事实；不得为了焦点虚构不存在的亮色商品。；商品纹理和明暗在当前光线下不可见；周围商品同样强烈,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FOCUS-003,第一视觉入口应由位置与商品可见特征共同成立,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,需要选择主正挂或入口侧重点,,现场遮挡、光线或固定设施使预定位置不可见,,,,不得只根据商品业务优先级推定视觉焦点已成立；不得让字幕或标牌替空间关系作证。；现场遮挡、光线或固定设施使预定位置不可见,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-FOCUS-004,多个同强度重点会把墙面变成并列商品合集,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,方案出现两个以上相互竞争的重点,,品牌明确采用无中心、均质化陈列策略且已验证适用,,,,不得把所有正挂都做成同样留白、同样面积、同样强度；不得用标题给每区都命名为主区。；品牌明确采用无中心、均质化陈列策略且已验证适用,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-HANG-001,正挂用于展示可见重点，侧挂用于形成序列与便于抽取,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,载体同时支持正挂和侧挂,,载体不支持稳定正挂，或商品结构不适合正面展示,DM-GOLD-001,,,不得固定所有主商品都正挂、所有基础商品都侧挂；不得把正挂数量等同主推数量。；载体不支持稳定正挂，或商品结构不适合正面展示,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-HANG-002,重复、分组与停顿共同形成侧挂节奏,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,需要在有限挂杆中组织多个搭配区或颜色/材质变化,,商品厚度、袖量或载体长度使固定间距不可执行,,,,不得把“一衣架宽”写成所有门店的精确硬标准；不得只靠标签分组而实物连续没有变化。；商品厚度、袖量或载体长度使固定间距不可执行,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-HANG-003,同组衣架方向一致有助于阅读与拿取,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,侧挂商品由顾客或店员频繁抽取,,载体结构或商品结构要求不同挂法,,,,不得把衣架方向一致宣称为审美真理；不得以此为首期识图评分项。；载体结构或商品结构要求不同挂法,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-HANG-004,双面商品的两处展示必须证明同一商品的可见差异,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,商品资料确认同一商品具有两个可展示表面，且库存数量允许,,商品只有单件可用；双面外观无法在陈列状态中真实呈现,DM-V14,,,不得把格纹/纯色分别强行绑定上班/周末等未经确认场景；不得让其他绿色商品冒充同款另一面。；商品只有单件可用；双面外观无法在陈列状态中真实呈现,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-DENSITY-001,容量是约束上限，不是视觉目标,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,生成实际数量与间距建议,,任务目的明确转为仓储、补货或库存容量管理,DM-GOLD-001；DM-V03；DM-V13,,,不得把“有 20 件”直接编译为“挂 20 件”；不得把未上墙商品视为方案失败。；任务目的明确转为仓储、补货或库存容量管理,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-DENSITY-002,间距应由商品体积、袖量、正挂占位与抽取动作共同决定,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,可抽取密度,,DM01_wall_hanging_rail_execution,,侧挂商品存在挤压、遮挡或拿取困难风险,,只有示意概念且不声称当前可执行,DM-V16,,,不得把演示门店的半个/一个衣架宽固化为所有商品精确值。；只有示意概念且不声称当前可执行,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-DENSITY-003,拿取便利与商品不受挤压是首期执行方案的必要条件,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,执行反馈指出商品难拿、袖子压住相邻商品或需要频繁维护,,反馈实际涉及主焦点缺失、动线改变或载体变化，需要整体重算,DM-GOLD-002；DM-V06,,,不得把操作问题命名为巡检不合格或下发整改；不得为了维持件数把问题转移到其他区。；反馈实际涉及主焦点缺失、动线改变或载体变化，需要整体重算,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-DENSITY-004,局部挤压优先减少相邻商品，不随意移动已确认的结构锚点,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,自然反馈明确影响范围局部且其他条件保持不变,,主焦点商品不可用、来客方向变化、固定挂点变化或多区同时受影响,DM-GOLD-002；DM-V06,,,不得每次反馈都重写整面墙；也不得在实际影响已扩散时强行局部修补。；主焦点商品不可用、来客方向变化、固定挂点变化或多区同时受影响,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-SUB-001,已上墙商品缺失时优先使用清单中的同款后备,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,同款替代,,DM01_wall_hanging_rail_execution,,缺失的是具体件次而非整个 SKU，且同款后备仍在用户本次清单内,,用户更正为同款实际全部不可用；同款外观/状态与方案要求不一致,DM-GOLD-001；DM-V15,,,不得凭空增加同款数量；不得把相似色不同商品视为同款。；用户更正为同款实际全部不可用；同款外观/状态与方案要求不一致,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-SUB-002,同款耗尽后，替代应先保持搭配区职责而不是只追求颜色相似,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,非主焦点商品缺失，且存在真实可用、关系相近的替代,,关键主焦点或双面回应商品全部失效；替代会改变整面墙的主线,,,,不得用其他绿色商品冒充同款双面关系；不得把审美相似当成商品身份相同。；关键主焦点或双面回应商品全部失效；替代会改变整面墙的主线,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-SUB-003,没有合适替代时可以少挂并重新拉开，不用无关商品补满,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,局部减密度,,DM01_wall_hanging_rail_execution,,缺失商品不是主焦点，且减少后搭配区仍可被理解,,减少后主焦点、搭配区或上下对应已无法成立,,,,不得为了“看起来满”把上杆商品移到下杆、跨区混入无关商品或超过输入数量。；减少后主焦点、搭配区或上下对应已无法成立,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-SUB-004,关键主焦点或核心关系失效时应重新生成，不保留旧概念,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,关键商品全部不可用，或动线/载体/固定正挂条件发生改变,,只是一件同款替换、一个相邻侧挂挤压或小范围间距问题,DM-V04；DM-V14,,,不得在 ZX-C218 全部不可用后仍保留“双面回应”概念；不得只改商品名而不重写结构。；只是一件同款替换、一个相邻侧挂挤压或小范围间距问题,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-REV-001,执行顺序应先固定结构锚点，再完成分组与间距,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,方案已形成清楚的主焦点、分组和数量,,门店无需清空即可局部替换，或载体不支持该顺序,,,,不得把本顺序固化为所有陈列场景的唯一流程；不适用步骤不出现。；门店无需清空即可局部替换，或载体不支持该顺序,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-REV-002,门店自然反馈是新的任务条件，不是系统巡检结论,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,"{""scope"": ""首期文字执行闭环的反馈语义""}",,,DM01_wall_hanging_rail_execution,,,,,DM-GOLD-002,,,不得生成“问题等级、整改负责人、整改期限、复核通过”等首期未建设字段。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-REV-003,修订只改变受新条件影响的部分，未受影响内容继承,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,自然反馈局部修订,,DM01_wall_hanging_rail_execution,,输入包含可定位的自然反馈和未变化条件,,多个区域同时变化、关键主线失效或新目标取代旧目标,DM-GOLD-002；DM-V22,,,不得把每次反馈都生成全新无关方案；不得遗漏修订后总件数和未上墙变化。；多个区域同时变化、关键主线失效或新目标取代旧目标,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-REV-004,关键商品、目标、动线或载体改变时触发整体或结构性重算,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,,新条件改变原方案的主要视觉主线或空间结构,,只需同款替换、减少一个相邻侧挂或微调间距,,,,不得机械镜像、只换商品名或保留失效标题；不得在无必要时重排全墙。；只需同款替换、减少一个相邻侧挂或微调间距,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-INTAKE-001,首次使用从自然说明建立最小挂杆条件档案,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,目标门店与墙面挂杆组；大致容量或分层容量规则；上下/正侧挂结构；主要来客方向或可见方向；固定硬限制,门店首次为某一组墙面挂杆生成数据依赖执行方案；系统尚无该挂杆的容量结构、主要来客方向或固定限制,已有有效挂杆档案且用户未说明条件变化；用户只要通用培训或概念建议,,DM-V01；DM-V21,,,已有有效挂杆档案且用户未说明条件变化；用户只要通用培训或概念建议,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-DAILY-001,日常只用实际可用商品及数量形成任务,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,有效品牌陈列标准引用；有效门店挂杆条件档案引用；本次商品与人工可用数量,挂杆固定档案和品牌当前标准已存在；门店每日或每次只提交本次实际可用商品清单,挂杆条件已变化但未更新；商品清单缺少完成用户明确目标所需的关键数量,,DM-GOLD-001；DM-V02,,,挂杆条件已变化但未更新；商品清单缺少完成用户明确目标所需的关键数量,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-GOAL-001,没有特殊目标时调用品牌当前陈列标准,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,品牌当前标准；门店挂杆条件；本次库存,用户只给日常库存清单；品牌已有当前有效的墙面挂杆视觉陈列标准,用户明确提出促销、主题、主推或其他特殊目标；品牌标准缺失或已停用,,DM-V07；DM-V19；DM-V23,,,用户明确提出促销、主题、主推或其他特殊目标；品牌标准缺失或已停用,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-SELECT-001,先选择上墙集合，再组织空间,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,实际可用商品与数量；挂杆容量结构；品牌标准与本次目标,实际可用商品数量多于本次墙面适宜数量；库存中存在同款后备或多个相近基础商品,用户任务是库存清点或要求全部陈列；商品数量本身不足以形成数据依赖执行方案,,DM-GOLD-001；DM-V03；DM-V13,,,用户任务是库存清点或要求全部陈列；商品数量本身不足以形成数据依赖执行方案,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-GROUP-001,把所选商品编译为少量可读搭配区,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,所选商品及数量；商品品类/颜色/图案/轮廓等可用资料；墙面上下结构,墙面上下层可形成穿着关系；任务目标为视觉陈列而非品类管理,商品之间没有真实可用关系；载体结构不支持所述上下对应,,DM-GOLD-001,,,商品之间没有真实可用关系；载体结构不支持所述上下对应,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-FOCUS-001,形成一个主焦点和必要的弱回应,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,主要来客方向；固定正挂点；商品可见差异；品牌视觉边界,存在两个或更多可成为正挂/重点的商品；需要建立入口阅读顺序,品牌明确要求等强双焦点并有真实依据；只有单件商品且单件即可成立,,DM-GOLD-001；DM-V05,,,品牌明确要求等强双焦点并有真实依据；只有单件商品且单件即可成立,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-LAYOUT-001,把搭配区映射为上下、左右和正侧挂结构,generation_method,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,搭配布局方法,,DM01_wall_hanging_rail_execution,搭配区；墙面结构；动线；固定正挂点；商品数量,墙面挂杆组具有上下杆、固定正挂或明确左右空间,载体结构与当前合同不一致，如橱窗、模特或中岛；首次条件档案不完整且会改变布局,,DM-GOLD-001；DM-V05,,,载体结构与当前合同不一致，如橱窗、模特或中岛；首次条件档案不完整且会改变布局,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-DENSITY-001,按数量、厚度和抽取性决定间距与正侧挂比例,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,各组商品数量；挂杆容量规则；正挂占位；商品大致体积或可见反馈,方案需要明确上墙件数、间距和拿取便利；商品厚度或袖量可能影响容量,仅生成非执行概念案；缺少任何载体容量或商品数量,,DM-GOLD-001；DM-V16,,,仅生成非执行概念案；缺少任何载体容量或商品数量,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-SUB-001,为每个关键组生成最短替代梯度,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,已上墙商品；未上墙商品；每件商品在方案中的职责；实际数量,本次清单存在未上墙后备或执行中可能出现商品不可用；方案需要门店可自行处理小变化,关键主焦点全部失效，需要重新生成；没有任何真实可用替代,,DM-GOLD-001；DM-V15,,,关键主焦点全部失效，需要重新生成；没有任何真实可用替代,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-EXEC-001,把方案编译为门店可照做的文字执行顺序,generation_method,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,现场执行方法,,DM01_wall_hanging_rail_execution,上墙选择；主焦点与搭配区；左右/上下位置；数量与间距；替代策略,商品分组、位置、数量和间距已经成立；用户要求可直接执行的完整文字方案,仍缺少不可替代的首次条件；用户仅要培训原理,,DM-GOLD-001,,,仍缺少不可替代的首次条件；用户仅要培训原理,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-FEEDBACK-001,从自然反馈识别变更条件与影响范围,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,当前方案版本；用户反馈原文；用户明确未变化或可推断未变化的条件,门店执行后自然说明差异、挤压、拿取或数量变化；需要生成新版而不是评价门店,用户要求识图判断现场好坏；反馈不足以定位受影响部分且会改变主线,,DM-GOLD-002；DM-V06,,,用户要求识图判断现场好坏；反馈不足以定位受影响部分且会改变主线,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-REVISE-001,只修订受影响部分并形成完整新版,generation_method,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,局部修订方法,,DM01_wall_hanging_rail_execution,当前方案版本；受影响部分；新条件；未受影响关系,反馈影响范围局部；未受影响的焦点、分组、动线和库存仍成立,主焦点/载体/动线/目标变化；多个区域同时失效,,DM-GOLD-002；DM-V06；DM-V22,,,主焦点/载体/动线/目标变化；多个区域同时失效,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
GM-REPLAN-001,以承重变化判断局部修订还是整体重算,generation_method,G,batch_6_display,review_candidate,review_candidate,,,,,DM01_wall_hanging_rail_execution,原方案承重关系；新条件；受影响区域,收到商品、目标、动线、挂杆或多区变化；需要避免无限补丁,变化只是同款替换或单一相邻商品挤压,,DM-V04,,,变化只是同款替换或单一相邻商品挤压,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
